population,daily_high_temperature,daily_low_temperature,daily_precipitation,lockdown_percentage,gender_Male,gender_Male and Female,political_affiliation_purple,political_affiliation_red
3862.0,44.0,29.3,0.0,0.0,1,0,0,0
1110.0,65.2,49.5,4.5,10.679611650485436,1,0,0,1
576.0,59.9,33.9,0.0,0.0,1,0,0,0
910.0,26.1,17.4,0.09,0.0,1,0,0,0
1286.0,65.5,57.1,4.53,47.57281553398058,1,0,1,0
729.0,48.8,43.5,7.94,12.62135922330097,0,1,0,0
926.0,42.9,32.9,0.0,0.0,0,1,1,0
803.0,41.6,33.6,0.05,0.0,1,0,1,0
1578.0,57.9,42.4,0.02,20.388349514563107,0,1,0,0
900.0,62.3,47.2,0.0,2.912621359223301,1,0,0,0
1169.0,60.9,44.8,2.72,21.35922330097087,1,0,0,0
1097.0,39.4,31.0,0.0,10.679611650485436,1,0,0,0
1299.0,71.5,48.9,0.0,0.0,1,0,0,0
1485.0,40.9,19.5,0.0,26.21359223300971,1,0,0,0
1325.0,76.2,48.9,0.0,0.0,0,1,0,1
1347.0,96.5,74.1,0.0,47.57281553398058,1,0,1,0
625.0,61.0,52.6,2.01,0.0,0,1,0,0
1318.0,79.3,55.0,0.0,47.57281553398058,1,0,1,0
963.0,43.4,36.9,0.0,0.0,0,1,1,0
1473.0,83.9,58.9,9.57,6.796116504854369,1,0,0,1
1691.0,54.9,30.6,0.0,25.24271844660194,1,0,0,1
946.0,38.9,35.8,22.81,0.0,1,0,0,1
1844.0,65.1,35.7,0.0,22.330097087378643,1,0,0,1
1117.0,40.6,12.3,0.3,10.679611650485436,1,0,0,0
1434.0,86.6,63.7,0.01,14.563106796116504,1,0,1,0
1128.0,81.1,67.4,8.35,1.9417475728155338,1,0,1,0
1008.0,42.6,37.4,1.04,7.766990291262135,1,0,1,0
677.0,28.0,18.9,2.63,18.446601941747574,1,0,0,0
1411.0,97.5,64.6,0.0,37.86407766990291,1,0,1,0
708.0,42.6,30.1,8.84,0.0,0,0,0,1
1792.0,68.0,46.8,0.0,8.737864077669903,1,0,0,1
992.0,69.3,67.3,0.84,0.9708737864077669,0,1,1,0
1048.0,72.3,51.8,0.0,10.679611650485436,1,0,0,1
1045.0,75.8,57.8,0.0,0.0,1,0,1,0
894.0,49.5,35.4,3.72,0.0,1,0,1,0
1562.0,85.3,72.3,4.29,35.92233009708738,1,0,1,0
800.0,33.9,28.0,0.8,0.0,1,0,1,0
1361.0,75.8,53.2,0.0,0.0,1,0,0,1
1259.0,33.3,27.6,6.94,78.64077669902912,1,0,1,0
952.0,50.8,30.8,0.0,3.8834951456310676,1,0,1,0
702.0,54.8,31.7,0.0,0.0,0,0,0,1
1270.0,65.1,40.8,0.0,43.689320388349515,1,0,0,0
1294.0,47.8,37.2,6.25,0.9708737864077669,0,1,0,1
1566.0,65.6,46.0,0.0,35.92233009708738,1,0,1,0
1256.0,94.5,67.8,0.0,0.0,1,0,1,0
686.0,70.6,58.8,2.0,9.70873786407767,1,0,1,0
968.0,83.9,73.0,1.14,0.0,1,0,1,0
2042.0,69.8,51.8,0.09,4.854368932038835,1,0,0,1
1407.0,64.6,52.3,4.22,14.563106796116504,1,0,1,0
1150.0,41.2,38.3,8.59,10.679611650485436,1,0,0,0
991.0,46.9,22.5,0.0,0.0,0,0,1,0
1569.0,63.3,44.5,0.0,12.62135922330097,1,0,0,1
1419.0,52.8,30.9,0.0,0.0,1,0,0,1
278.0,45.2,30.0,0.0,0.0,1,0,1,0
1360.0,58.3,33.6,0.0,8.737864077669903,1,0,0,0
1607.0,37.8,26.5,0.0,15.66265060240964,1,0,0,0
677.0,77.4,56.1,0.0,0.0,0,1,0,0
679.0,13.3,-3.8,1.75,18.446601941747574,1,0,0,0
883.0,81.3,50.0,0.0,2.912621359223301,1,0,0,0
1430.0,59.3,41.0,0.03,8.737864077669903,1,0,0,0
1078.0,83.5,57.6,10.82,6.796116504854369,1,0,0,1
1300.0,40.2,26.7,0.0,4.854368932038835,0,1,0,0
635.0,78.8,56.1,0.0,0.0,0,1,0,0
1402.0,51.2,34.2,7.77,34.95145631067961,1,0,0,1
1119.0,85.7,62.7,1.18,4.854368932038835,0,1,0,0
1973.0,51.0,33.7,0.0,13.592233009708737,0,1,0,1
1663.0,60.2,48.1,2.43,0.0,1,0,1,0
2009.0,59.3,50.7,0.09,49.51456310679612,1,0,1,0
1285.0,75.8,53.2,0.0,19.41747572815534,1,0,0,1
421.0,7.5,-10.3,0.77,0.0,1,0,0,1
1973.0,45.2,22.1,0.0,13.592233009708737,0,1,0,1
1370.0,61.8,39.4,0.59,11.650485436893204,1,0,1,0
1644.0,70.7,54.2,22.82,4.854368932038835,1,0,1,0
819.0,33.4,28.6,9.89,0.9708737864077669,1,0,1,0
1262.0,35.5,29.0,21.77,78.64077669902912,1,0,1,0
1144.0,52.5,31.8,0.0,0.0,1,0,0,1
1532.0,41.2,36.2,5.85,6.796116504854369,0,1,0,0
925.0,68.3,61.2,0.0,0.0,1,0,0,0
1055.0,61.1,50.6,22.5,10.679611650485436,1,0,0,1
1672.0,48.9,33.3,0.0,25.24271844660194,1,0,0,1
1112.0,30.6,23.3,0.11,10.679611650485436,1,0,0,0
1398.0,72.5,57.2,0.02,14.563106796116504,1,0,1,0
1184.0,86.4,72.5,1.07,70.87378640776699,0,1,0,1
2002.0,56.7,39.7,0.0,4.854368932038835,1,0,0,1
1192.0,70.2,53.5,0.13,1.9417475728155338,1,0,1,0
1517.0,71.2,57.9,0.55,29.126213592233007,1,0,0,1
1098.0,47.1,33.6,0.0,0.0,1,0,0,1
662.0,63.6,44.7,0.25,0.0,1,0,1,0
1318.0,59.3,40.4,0.93,0.0,1,0,0,1
1620.0,47.9,40.6,11.43,20.388349514563107,0,1,0,0
1767.0,51.6,37.5,0.0,8.737864077669903,1,0,0,1
932.0,54.2,44.6,18.76,2.912621359223301,1,0,0,0
1130.0,80.5,52.7,0.0,0.0,1,0,0,1
1731.0,60.4,50.5,0.12,0.0,1,0,1,0
1710.0,30.9,22.4,0.0,15.66265060240964,1,0,0,0
639.0,54.9,45.3,7.09,0.0,0,0,0,0
1775.0,58.5,47.5,11.15,0.0,1,0,1,0
1116.0,77.3,60.2,0.22,0.0,1,0,0,1
1544.0,42.7,33.3,0.0,6.796116504854369,0,1,0,0
1104.0,81.0,75.1,2.97,70.87378640776699,0,1,0,1
672.0,66.8,54.7,0.0,0.0,0,1,1,0
1308.0,74.0,60.1,1.08,47.57281553398058,1,0,1,0
1494.0,26.6,17.2,0.0,0.0,1,0,0,1
1018.0,79.2,51.0,0.0,0.0,1,0,1,0
1620.0,64.7,48.0,0.0,20.388349514563107,0,1,0,0
1718.0,68.7,48.4,0.0,0.0,1,0,1,0
1085.0,27.5,18.8,4.38,7.766990291262135,1,0,0,0
1488.0,64.4,59.9,85.02,0.0,1,0,0,1
1262.0,58.3,47.0,0.24,43.689320388349515,1,0,0,0
919.0,38.2,27.8,0.01,0.0,1,0,0,0
940.0,60.2,53.7,0.0,0.0,1,0,0,0
291.0,39.9,26.0,0.0,0.0,1,0,1,0
1444.0,60.3,51.8,9.66,0.0,1,0,1,0
3877.0,47.8,42.9,0.88,0.0,1,0,0,0
1075.0,44.1,32.5,0.01,7.766990291262135,1,0,0,0
1690.0,53.8,42.3,0.0,25.24271844660194,1,0,0,1
1119.0,61.3,36.8,0.0,0.0,1,0,0,1
1583.0,53.7,41.6,0.01,0.0,0,0,0,1
293.0,70.2,43.3,0.0,0.0,1,0,1,0
325.0,45.2,32.8,0.0,0.0,1,0,1,0
589.0,72.0,54.0,0.04,0.0,1,0,0,0
1315.0,52.6,46.9,9.13,37.86407766990291,1,0,1,0
1239.0,100.4,65.5,0.0,20.388349514563107,0,1,1,0
1218.0,62.6,39.9,0.0,0.0,1,0,1,0
1562.0,57.0,43.6,0.0,0.0,0,0,0,1
1771.0,54.5,40.1,2.71,8.737864077669903,1,0,0,1
935.0,51.0,39.4,0.0,0.0,1,0,0,1
1111.0,85.7,62.7,1.18,4.854368932038835,0,1,0,0
948.0,71.3,65.3,5.17,0.9708737864077669,0,1,1,0
411.0,25.3,5.2,1.11,0.0,1,0,0,1
58.0,54.3,39.8,0.53,0.0,1,0,0,1
1487.0,42.1,37.7,9.54,6.796116504854369,1,0,0,1
1277.0,60.4,44.0,1.83,0.0,0,1,0,0
972.0,38.6,28.2,0.01,1.9417475728155338,1,0,1,0
1142.0,82.8,73.3,0.19,70.87378640776699,0,1,0,1
876.0,50.3,32.9,0.04,2.912621359223301,1,0,1,0
287.0,59.2,45.6,0.1,39.80582524271845,0,1,1,0
1619.0,43.8,37.0,17.86,4.854368932038835,1,0,0,0
1353.0,68.9,49.0,0.0,37.86407766990291,1,0,1,0
1287.0,48.3,22.4,40.08,35.92233009708738,1,0,1,0
288.0,56.4,44.2,0.79,39.80582524271845,0,1,1,0
647.0,44.5,31.4,0.93,0.0,1,0,0,0
1676.0,68.9,42.0,5.24,32.038834951456316,1,0,0,1
1566.0,63.3,50.3,0.11,35.92233009708738,1,0,1,0
968.0,61.0,40.4,0.0,0.0,0,0,1,0
1134.0,25.0,12.9,1.36,0.0,1,0,0,1
2046.0,56.7,52.0,49.78,49.51456310679612,1,0,1,0
1230.0,60.8,28.6,0.0,4.854368932038835,1,0,0,1
1118.0,60.4,44.2,2.46,0.0,1,0,0,1
251.0,76.3,69.4,1.24,0.0,0,1,0,0
1123.0,66.3,44.4,0.0,0.0,1,0,0,1
878.0,53.2,39.4,0.0,53.398058252427184,1,0,1,0
1648.0,43.8,21.7,0.0,16.50485436893204,1,0,0,1
1669.0,79.4,64.6,0.0,4.854368932038835,1,0,1,0
1016.0,66.4,42.1,0.0,1.9417475728155338,1,0,1,0
2055.0,85.1,72.2,21.29,49.51456310679612,1,0,1,0
686.0,61.7,40.0,13.93,9.70873786407767,1,0,1,0
966.0,73.9,59.5,0.0,0.0,1,0,1,0
1194.0,83.1,59.1,0.49,18.446601941747574,1,0,1,0
1070.0,63.4,38.3,0.0,7.766990291262135,1,0,0,0
834.0,69.4,56.7,0.14,2.912621359223301,1,0,1,0
1487.0,39.3,35.1,3.8,6.796116504854369,1,0,0,1
1047.0,48.0,36.2,1.83,27.184466019417474,1,0,1,0
433.0,73.8,65.4,0.49,0.0,1,0,1,0
1567.0,72.8,59.2,1.56,0.0,0,0,0,1
792.0,45.8,33.8,0.0,12.62135922330097,0,1,0,0
1261.0,80.1,65.7,0.37,20.388349514563107,0,1,1,0
58.0,57.3,39.4,0.0,0.0,1,0,0,1
1174.0,56.0,41.5,0.0,21.35922330097087,1,0,0,0
1638.0,46.9,35.6,1.05,4.854368932038835,1,0,0,0
897.0,53.2,31.6,0.83,0.0,1,0,1,0
448.0,47.3,24.8,0.0,0.0,1,0,0,1
1277.0,45.5,33.3,0.0,0.0,0,1,0,0
997.0,36.6,23.3,0.0,6.796116504854369,0,1,0,0
976.0,52.0,25.2,0.0,7.766990291262135,1,0,1,0
798.0,44.6,32.9,0.47,0.0,1,0,1,0
1680.0,53.9,42.2,0.0,4.854368932038835,1,0,0,1
1075.0,34.8,22.8,0.01,7.766990291262135,1,0,0,0
1659.0,58.2,37.9,0.0,9.70873786407767,1,0,1,0
3935.0,49.8,43.9,26.81,0.0,1,0,0,0
1332.0,56.4,44.2,0.79,37.86407766990291,1,0,1,0
1106.0,49.4,22.2,0.0,6.796116504854369,1,0,0,1
1143.0,81.2,62.1,0.91,1.9417475728155338,1,0,1,0
1202.0,50.8,36.9,0.0,0.0,0,1,1,0
1233.0,66.1,43.0,0.0,0.0,0,1,1,0
1486.0,37.4,20.1,0.0,26.21359223300971,1,0,0,0
1617.0,48.2,39.3,2.31,4.854368932038835,1,0,0,0
288.0,65.6,45.2,0.0,39.80582524271845,0,1,1,0
1257.0,55.7,30.9,0.0,0.0,0,1,0,0
1556.0,61.8,44.7,4.77,0.0,1,0,1,0
1085.0,42.3,31.9,0.38,2.912621359223301,1,0,1,0
1954.0,50.4,35.6,21.34,0.0,1,0,1,0
1386.0,93.7,57.0,0.0,37.86407766990291,1,0,1,0
1488.0,49.3,34.1,0.61,26.21359223300971,1,0,0,0
2009.0,61.6,53.0,2.33,49.51456310679612,1,0,1,0
780.0,62.0,45.2,0.0,0.0,1,0,1,0
526.0,39.7,31.8,4.96,2.912621359223301,1,0,0,0
1669.0,47.3,27.1,0.0,32.038834951456316,1,0,0,1
1030.0,43.1,36.1,0.11,6.796116504854369,0,1,0,0
961.0,49.9,30.8,0.06,3.8834951456310676,1,0,1,0
1292.0,40.2,28.5,4.96,35.92233009708738,1,0,1,0
1152.0,66.6,50.9,0.0,20.388349514563107,0,1,1,0
1153.0,83.9,58.9,9.57,0.0,1,0,0,1
1193.0,56.5,48.5,0.32,43.689320388349515,1,0,0,0
1064.0,67.8,54.0,9.38,17.475728155339805,1,0,1,0
742.0,27.2,18.2,0.06,0.0,0,0,0,0
829.0,60.7,40.9,0.0,0.0,1,0,0,1
927.0,72.5,70.2,0.21,0.9708737864077669,0,1,1,0
1270.0,45.2,30.0,0.0,35.92233009708738,1,0,1,0
1386.0,62.1,41.9,0.0,0.0,1,0,0,1
821.0,53.4,43.3,25.8,0.0,1,0,1,0
1353.0,78.1,63.2,0.0,0.0,1,0,0,1
1179.0,67.7,48.4,0.0,43.689320388349515,1,0,0,0
1105.0,56.3,36.5,0.0,27.184466019417474,1,0,1,0
1236.0,58.1,53.0,3.12,0.0,1,0,1,0
1503.0,92.7,67.8,0.0,0.0,1,0,0,1
1112.0,64.6,51.6,0.0,17.475728155339805,1,0,1,0
1668.0,36.3,32.2,6.25,16.50485436893204,1,0,0,1
1117.0,91.9,52.0,0.0,43.689320388349515,1,0,0,0
492.0,35.5,31.5,0.12,0.0,0,1,0,0
1008.0,34.5,30.5,8.99,7.766990291262135,1,0,1,0
1895.0,36.6,32.2,0.28,0.0,1,0,1,0
708.0,44.5,31.9,0.0,0.9708737864077669,0,0,1,0
850.0,31.2,27.1,5.79,0.0,0,1,1,0
832.0,78.0,59.4,0.03,2.912621359223301,1,0,1,0
964.0,80.0,74.8,1.01,0.9708737864077669,0,1,1,0
1640.0,48.8,38.9,7.17,16.50485436893204,1,0,0,1
1386.0,48.1,45.6,21.72,6.796116504854369,0,1,0,0
1321.0,42.1,36.1,0.34,0.0,1,0,0,0
957.0,82.0,37.4,0.0,53.398058252427184,1,0,1,0
1048.0,67.6,48.3,0.0,10.679611650485436,1,0,0,1
1330.0,73.1,45.3,0.0,4.854368932038835,0,1,0,0
1000.0,69.9,54.9,7.8,3.8834951456310676,0,1,1,0
784.0,32.5,13.8,2.14,0.9708737864077669,1,0,1,0
1347.0,64.4,59.9,85.02,19.41747572815534,1,0,0,1
858.0,84.6,57.0,0.0,2.912621359223301,1,0,1,0
629.0,71.1,45.9,0.0,0.0,0,0,0,0
1453.0,49.9,30.7,0.0,11.650485436893204,1,0,1,0
510.0,37.1,29.6,0.27,2.912621359223301,1,0,0,0
2185.0,60.1,43.2,0.0,11.650485436893204,1,0,0,0
1072.0,50.4,39.7,0.44,61.76470588235294,1,0,0,0
1554.0,82.0,56.3,3.02,12.62135922330097,1,0,0,1
1183.0,52.4,39.8,0.0,21.35922330097087,1,0,0,0
1198.0,76.3,57.9,0.0,18.446601941747574,1,0,1,0
1163.0,59.8,39.6,0.0,21.35922330097087,1,0,0,0
801.0,71.4,42.4,0.0,0.0,0,0,0,0
291.0,43.2,25.4,0.0,0.0,1,0,1,0
1626.0,49.7,36.4,0.0,20.388349514563107,0,1,0,0
1232.0,54.0,28.0,0.0,43.689320388349515,1,0,0,0
1815.0,100.0,74.9,0.0,0.0,1,0,1,0
1262.0,39.1,38.2,16.8,78.64077669902912,1,0,1,0
322.0,46.7,28.1,0.0,0.0,1,0,1,0
831.0,60.6,39.6,0.0,3.8834951456310676,1,0,0,0
954.0,45.6,36.9,10.23,3.8834951456310676,1,0,1,0
1477.0,56.4,45.9,16.5,0.0,1,0,0,1
1546.0,77.6,54.4,3.85,4.854368932038835,1,0,0,1
407.0,60.7,53.6,0.15,2.912621359223301,1,0,0,0
889.0,76.8,50.2,0.0,2.912621359223301,1,0,0,0
251.0,72.0,65.7,0.37,0.0,0,1,0,0
284.0,39.8,28.1,0.0,0.0,1,0,1,0
3841.0,54.7,31.3,0.0,0.0,1,0,0,0
1618.0,45.7,36.6,3.49,4.854368932038835,1,0,0,0
1372.0,46.0,39.1,3.47,8.737864077669903,1,0,0,0
1622.0,64.9,47.5,0.0,29.126213592233007,1,0,0,1
1110.0,56.0,37.8,0.0,17.475728155339805,1,0,1,0
1093.0,91.9,66.1,0.0,10.679611650485436,1,0,0,1
1083.0,75.9,54.7,0.0,10.679611650485436,1,0,0,1
807.0,56.5,42.7,1.64,12.62135922330097,0,1,0,0
1282.0,36.4,21.7,0.0,78.64077669902912,1,0,1,0
1233.0,69.1,39.4,0.0,4.854368932038835,1,0,0,1
1386.0,56.9,38.2,0.0,0.0,1,0,0,1
641.0,65.3,58.4,0.0,0.0,0,1,0,0
1256.0,47.9,30.8,0.0,0.9708737864077669,0,1,0,1
682.0,47.9,29.3,0.0,9.70873786407767,1,0,1,0
1576.0,33.2,8.4,2.95,29.126213592233007,1,0,0,1
1272.0,82.0,37.4,0.0,1.9417475728155338,1,0,1,0
1435.0,66.3,44.1,0.02,6.796116504854369,1,0,0,1
1294.0,61.7,54.8,2.71,0.0,1,0,0,1
1405.0,70.3,39.6,1.31,8.737864077669903,1,0,0,0
1374.0,57.2,37.8,13.01,21.35922330097087,1,0,0,1
957.0,69.4,56.7,0.14,3.8834951456310676,1,0,1,0
1214.0,74.5,43.2,0.0,20.388349514563107,0,1,1,0
641.0,62.0,53.5,2.13,0.0,0,1,0,0
1594.0,34.7,21.4,0.0,15.66265060240964,1,0,0,0
1122.0,45.0,29.4,0.29,0.0,1,0,0,1
666.0,63.6,43.8,0.03,0.0,1,0,1,0
1247.0,75.6,53.8,0.0,0.0,1,0,1,0
1840.0,49.1,42.8,7.46,0.0,1,0,1,0
1016.0,36.4,18.1,0.02,7.766990291262135,1,0,1,0
64.0,64.2,49.7,0.0,0.0,1,0,0,1
1021.0,68.9,49.9,0.0,3.8834951456310676,0,1,1,0
1086.0,50.1,36.8,0.0,10.679611650485436,1,0,0,1
1312.0,50.9,35.8,0.0,0.0,1,0,0,0
1640.0,44.6,34.3,0.53,4.854368932038835,1,0,0,0
989.0,56.0,52.1,9.68,7.766990291262135,1,0,1,0
1538.0,36.3,28.7,1.58,0.0,1,0,1,0
674.0,64.6,57.1,0.0,0.0,0,1,0,0
978.0,79.0,72.4,2.43,0.0,1,0,1,0
296.0,44.9,39.1,48.78,0.0,1,0,1,0
1540.0,56.3,44.4,9.75,0.0,1,0,1,0
682.0,96.9,70.7,0.2,0.9708737864077669,0,0,1,0
1251.0,46.0,23.2,0.01,1.9417475728155338,1,0,1,0
482.0,39.0,32.7,0.0,0.0,0,1,0,0
1106.0,44.4,24.3,0.01,6.796116504854369,1,0,0,1
716.0,47.1,41.2,17.33,0.0,0,0,0,1
1530.0,38.7,30.3,4.4,4.854368932038835,1,0,0,1
1278.0,75.0,61.5,4.75,47.57281553398058,1,0,1,0
2034.0,75.4,49.3,2.11,13.592233009708737,0,1,0,1
1070.0,64.5,52.5,5.74,10.679611650485436,1,0,0,1
509.0,51.8,35.1,0.0,0.0,0,1,0,0
1040.0,61.8,42.0,0.0,10.679611650485436,1,0,0,1
411.0,66.6,55.5,0.04,2.912621359223301,1,0,0,0
2013.0,63.4,44.4,0.0,18.446601941747574,1,0,1,0
1298.0,72.0,59.2,3.7,47.57281553398058,1,0,1,0
1555.0,38.4,27.8,0.0,0.0,1,0,1,0
682.0,53.8,32.5,0.0,9.70873786407767,1,0,1,0
65.0,64.2,42.9,0.0,0.0,1,0,0,1
1284.0,45.4,31.2,0.0,0.0,0,1,0,0
1706.0,95.7,65.3,0.0,25.24271844660194,1,0,0,1
1318.0,80.6,59.2,0.15,47.57281553398058,1,0,1,0
633.0,70.2,46.0,0.0,0.0,0,1,0,0
871.0,70.6,54.1,2.89,0.0,0,1,1,0
1052.0,60.4,47.5,0.0,0.0,1,0,1,0
2329.0,69.8,52.1,0.0,11.650485436893204,1,0,0,0
613.0,62.4,50.8,1.46,0.0,0,1,0,0
1212.0,59.6,35.6,0.0,0.0,0,1,1,0
1262.0,60.6,46.3,0.0,43.689320388349515,1,0,0,0
1267.0,40.0,28.5,2.24,0.9708737864077669,0,1,0,1
1552.0,71.4,57.2,2.49,0.0,0,0,0,1
1279.0,66.5,41.6,0.0,19.41747572815534,1,0,0,1
430.0,51.0,34.8,0.0,0.0,1,0,0,1
1572.0,46.7,31.6,0.03,29.126213592233007,1,0,0,1
1211.0,57.9,37.6,0.0,0.0,0,1,1,0
1320.0,53.4,36.0,0.0,0.0,0,1,0,1
1161.0,58.0,47.2,0.01,20.388349514563107,0,1,1,0
1601.0,58.5,34.2,0.0,4.854368932038835,1,0,0,1
957.0,53.2,36.4,0.2,0.0,1,0,0,0
616.0,49.7,36.1,6.1,0.0,0,0,0,0
689.0,54.3,36.2,0.0,0.9708737864077669,0,0,1,0
642.0,65.2,38.6,0.0,0.0,1,0,0,1
702.0,76.4,50.6,0.15,0.0,0,0,0,1
1901.0,46.4,35.8,11.59,0.0,1,0,1,0
410.0,78.3,53.1,0.0,0.0,1,0,0,1
1495.0,53.0,37.6,22.41,21.35922330097087,1,0,0,1
946.0,64.0,58.4,0.28,0.0,1,0,0,0
894.0,43.5,28.7,0.0,0.0,1,0,0,0
894.0,41.5,32.9,22.61,0.0,1,0,1,0
1128.0,54.3,33.5,0.0,6.796116504854369,1,0,0,1
909.0,66.6,45.1,0.0,2.912621359223301,1,0,0,0
1974.0,74.3,51.7,0.0,18.446601941747574,1,0,1,0
1249.0,35.8,21.0,0.0,78.64077669902912,1,0,1,0
1071.0,62.6,49.5,12.07,10.679611650485436,1,0,0,1
1517.0,60.6,39.7,3.46,29.126213592233007,1,0,0,1
1134.0,73.4,49.1,0.0,17.475728155339805,1,0,1,0
1303.0,92.3,70.5,0.0,47.57281553398058,1,0,1,0
1107.0,56.9,55.4,6.65,10.679611650485436,1,0,0,1
1279.0,46.4,42.6,11.39,78.64077669902912,1,0,1,0
0.0,50.5,38.7,0.17,100.0,1,0,0,0
286.0,53.9,47.4,5.06,39.80582524271845,0,1,1,0
1458.0,59.5,40.8,0.0,0.0,1,0,0,1
1562.0,53.3,40.0,0.39,0.0,0,0,0,1
1251.0,50.3,21.4,0.27,1.9417475728155338,1,0,1,0
1321.0,23.3,12.7,1.54,0.0,1,0,0,1
1208.0,55.6,37.6,0.02,0.0,0,1,1,0
236.0,75.5,68.3,0.55,0.0,0,1,0,0
1277.0,43.4,25.8,0.45,35.92233009708738,1,0,1,0
1691.0,59.3,39.7,22.82,9.70873786407767,1,0,1,0
1128.0,61.5,44.6,0.0,61.76470588235294,1,0,0,0
1850.0,42.0,31.2,0.0,15.66265060240964,1,0,0,0
1362.0,54.2,33.4,0.0,11.650485436893204,1,0,1,0
1295.0,34.5,30.5,8.99,35.92233009708738,1,0,1,0
919.0,34.5,23.2,2.49,0.0,1,0,0,0
2266.0,57.6,42.8,0.0,11.650485436893204,1,0,0,0
1771.0,52.6,34.8,0.0,8.737864077669903,1,0,0,1
961.0,59.4,45.9,0.0,3.8834951456310676,0,1,1,0
1211.0,61.8,41.0,0.0,0.0,0,1,1,0
327.0,39.6,25.9,0.0,0.0,1,0,1,0
714.0,34.3,18.7,0.0,0.0,0,0,0,0
1779.0,86.2,62.8,0.0,0.0,1,0,1,0
3759.0,49.8,32.7,0.0,0.0,1,0,0,0
1710.0,35.3,26.1,0.14,15.66265060240964,1,0,0,0
1574.0,37.3,23.4,0.53,29.126213592233007,1,0,0,1
1199.0,70.9,56.6,17.45,0.0,1,0,0,1
956.0,58.0,47.5,1.64,3.8834951456310676,1,0,1,0
1388.0,38.6,18.5,1.9,26.21359223300971,1,0,0,0
993.0,34.7,27.1,0.0,2.912621359223301,1,0,1,0
596.0,55.1,51.0,76.27,0.0,0,1,0,0
1119.0,79.8,71.6,3.72,70.87378640776699,0,1,0,1
699.0,59.2,52.3,0.0,0.0,0,1,0,0
829.0,55.7,44.3,4.71,2.912621359223301,1,0,1,0
1617.0,86.9,63.3,0.0,4.854368932038835,1,0,1,0
904.0,29.1,15.3,4.8,0.0,1,0,1,0
692.0,63.9,46.5,0.0,0.9708737864077669,0,0,1,0
1433.0,49.8,40.7,6.41,1.9417475728155338,1,0,1,0
1261.0,74.6,64.9,4.57,0.0,1,0,0,0
1132.0,32.5,18.7,16.62,10.679611650485436,1,0,0,0
1649.0,78.8,66.7,1.51,4.854368932038835,1,0,1,0
1392.0,61.1,47.9,2.45,11.650485436893204,1,0,1,0
1539.0,55.9,38.2,0.0,12.62135922330097,1,0,0,1
585.0,40.3,27.4,0.0,0.0,1,0,0,0
1484.0,75.6,58.8,0.12,0.0,1,0,0,1
0.0,38.5,29.5,0.0,100.0,1,0,0,0
1094.0,67.0,56.2,10.3,10.679611650485436,1,0,0,1
893.0,55.6,34.3,0.0,0.0,0,1,1,0
676.0,69.0,54.7,6.24,0.9708737864077669,0,0,1,0
801.0,57.0,41.5,23.57,12.62135922330097,0,1,0,0
1369.0,49.4,41.5,0.3,6.796116504854369,0,1,0,0
1636.0,78.5,64.6,3.58,4.854368932038835,1,0,1,0
1272.0,24.5,7.1,0.0,0.9708737864077669,0,1,0,1
1366.0,67.8,49.3,0.0,11.650485436893204,1,0,1,0
1143.0,38.7,29.4,0.0,11.650485436893204,1,0,1,0
1487.0,46.1,28.5,0.0,6.796116504854369,1,0,0,1
891.0,59.1,36.4,0.0,0.0,1,0,1,0
1765.0,73.6,46.8,0.0,0.0,1,0,1,0
1520.0,97.7,75.3,0.0,0.0,1,0,1,0
1660.0,66.0,37.9,3.17,9.70873786407767,1,0,1,0
795.0,43.9,36.6,4.12,3.8834951456310676,1,0,0,0
975.0,49.9,41.5,1.36,0.0,1,0,0,0
1302.0,54.9,40.3,12.23,0.9708737864077669,0,1,0,1
970.0,33.8,27.6,0.03,53.398058252427184,1,0,1,0
1451.0,55.1,31.1,0.0,1.9417475728155338,1,0,1,0
991.0,95.0,69.8,0.0,10.679611650485436,1,0,0,1
1819.0,50.1,26.8,0.0,22.330097087378643,1,0,0,1
1122.0,72.9,61.7,18.62,0.0,1,0,0,1
1633.0,45.4,29.9,0.0,4.854368932038835,1,0,0,1
1168.0,73.3,57.0,0.0,0.0,1,0,0,1
1262.0,58.6,42.1,0.0,43.689320388349515,1,0,0,0
1328.0,52.0,46.0,20.64,19.41747572815534,1,0,0,1
1298.0,38.7,35.1,0.21,0.0,0,1,0,0
936.0,59.7,52.0,5.98,0.0,1,0,0,0
1477.0,33.9,18.6,0.38,26.21359223300971,1,0,0,0
1532.0,37.1,32.0,0.11,6.796116504854369,0,1,0,0
1223.0,47.4,28.5,0.0,4.854368932038835,1,0,0,1
444.0,39.8,23.9,0.0,0.0,1,0,0,1
1500.0,62.4,34.4,0.0,11.650485436893204,1,0,1,0
860.0,57.4,38.6,0.0,2.912621359223301,1,0,1,0
1407.0,60.7,48.9,1.29,14.563106796116504,1,0,1,0
1610.0,49.1,33.5,0.04,0.0,0,0,0,1
1578.0,48.8,35.6,5.38,29.126213592233007,1,0,0,1
1775.0,72.7,64.8,0.1,8.737864077669903,1,0,0,1
278.0,80.9,74.1,1.13,0.0,0,1,0,0
1293.0,63.5,45.1,0.0,47.57281553398058,1,0,1,0
1095.0,58.5,43.0,22.42,10.679611650485436,1,0,0,1
1132.0,64.4,45.0,36.24,0.0,1,0,0,1
1475.0,53.2,43.7,0.0,0.0,1,0,1,0
1689.0,41.2,27.3,0.0,32.038834951456316,1,0,0,1
